##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
399.264912  	33.676358 
401.193728  	12.363453 
403.122544  	15.178020 
405.051360  	20.366793 
406.980176  	20.935692 
408.908992  	22.068024 
410.837808  	23.355408 
412.766624  	23.540869 
414.695440  	21.678711 
416.624256  	16.999003 
418.553072  	17.368301 
420.481888  	23.594106 
422.410704  	22.704525 
424.339520  	23.215679 
426.268336  	23.859658 
428.197152  	23.912985 
430.125968  	25.504162 
432.054784  	25.147560 
433.983600  	24.475001 
435.912416  	25.391084 
437.841232  	26.024237 
439.770048  	25.899304 
441.698864  	26.110497 
443.627680  	27.551841 
445.556496  	27.448765 
447.485312  	27.209232 
449.414128  	27.825361 
451.342944  	28.987296 
453.271760  	28.862392 
455.200576  	29.192332 
457.129392  	29.115446 
459.058208  	29.436955 
460.987024  	30.701090 
462.915840  	30.786386 
464.844656  	30.667729 
466.773472  	30.803461 
468.702288  	30.764795 
470.631104  	31.013906 
472.559920  	30.935190 
474.488736  	31.076203 
476.417552  	31.719981 
478.346368  	32.029959 
480.275184  	32.223364 
482.204000  	32.336514 
484.132816  	32.184613 
486.061632  	32.390249 
487.990448  	32.575444 
489.919264  	33.050060 
491.848080  	32.864442 
493.776896  	32.364759 
495.705712  	31.867402 
497.634528  	32.215291 
499.563344  	31.929618 
501.492160  	31.424895 
503.420976  	31.053446 
505.349792  	30.287566 
507.278608  	29.833447 
509.207424  	29.900098 
511.136240  	29.774119 
513.065056  	29.451856 
514.993872  	29.126625 
516.922688  	28.591592 
518.851504  	28.204533 
520.780320  	27.807144 
522.709136  	27.152926 
524.637952  	26.905130 
526.566768  	27.074245 
528.495584  	27.057393 
530.424400  	26.392110 
532.353216  	26.006062 
534.282032  	26.235606 
536.210848  	26.113786 
538.139664  	25.726259 
540.068480  	25.508102 
541.997296  	25.423723 
543.926112  	25.260360 
545.854928  	25.337829 
547.783744  	25.351700 
549.712560  	25.396081 
551.641376  	25.720297 
553.570192  	26.001809 
555.499008  	26.152103 
557.427824  	26.807518 
559.356640  	27.353620 
561.285456  	27.641463 
563.214272  	27.947431 
565.143088  	28.487700 
567.071904  	28.880023 
569.000720  	29.092039 
570.929536  	29.510661 
572.858352  	29.820631 
574.787168  	30.029362 
576.715984  	30.544881 
578.644800  	30.942361 
580.573616  	31.291142 
582.502432  	31.758162 
584.431248  	32.438209 
586.360064  	32.850866 
588.288880  	33.134926 
590.217696  	33.738848 
592.146512  	34.374718 
594.075328  	34.696447 
596.004144  	34.986842 
597.932960  	35.446988 
599.861776  	36.041570 
601.790592  	36.610391 
603.719408  	36.982416 
605.648224  	37.135359 
607.577040  	37.549792 
609.505856  	37.946184 
611.434672  	38.143856 
613.363488  	38.603205 
615.292304  	38.969327 
617.221120  	39.090133 
619.149936  	39.491900 
621.078752  	39.759762 
623.007568  	40.118938 
624.936384  	40.557642 
626.865200  	40.920967 
628.794016  	41.464017 
630.722832  	42.006595 
632.651648  	42.697056 
634.580464  	43.408007 
636.509280  	44.171280 
638.438096  	44.871233 
640.366912  	45.663195 
642.295728  	46.543761 
644.224544  	47.220949 
646.153360  	47.930614 
648.082176  	48.642801 
650.010992  	49.105064 
651.939808  	49.513411 
653.868624  	50.034476 
655.797440  	50.611721 
657.726256  	51.015446 
659.655072  	51.154187 
661.583888  	51.470046 
663.512704  	51.978814 
665.441520  	52.228948 
667.370336  	52.973583 
669.299152  	53.953768 
671.227968  	53.498759 
673.156784  	53.527496 
675.085600  	53.986161 
677.014416  	54.400857 
678.943232  	54.640151 
680.872048  	54.793012 
682.800864  	55.005428 
684.729680  	55.318170 
686.658496  	55.484888 
688.587312  	55.793724 
690.516128  	56.203710 
692.444944  	56.539394 
694.373760  	56.820902 
696.302576  	57.067364 
698.231392  	57.365849 
700.160208  	57.812406 
702.089024  	58.192809 
704.017840  	58.560753 
705.946656  	58.938743 
707.875472  	59.366435 
709.804288  	59.665807 
711.733104  	59.838604 
713.661920  	60.183845 
715.590736  	60.624008 
717.519552  	60.988770 
719.448368  	61.394905 
721.377184  	61.825219 
723.306000  	62.186305 
725.234816  	62.749400 
727.163632  	63.327492 
729.092448  	63.728679 
731.021264  	64.181112 
732.950080  	64.785185 
734.878896  	65.454399 
736.807712  	66.038567 
738.736528  	66.592266 
740.665344  	67.240947 
742.594160  	67.856460 
744.522976  	68.369135 
746.451792  	68.783499 
748.380608  	69.064529 
750.309424  	69.518673 
752.238240  	69.884562 
754.167056  	70.134047 
756.095872  	70.310922 
758.024688  	70.483027 
759.953504  	70.807137 
761.882320  	71.063752 
763.811136  	71.095295 
765.739952  	71.170169 
767.668768  	71.348239 
769.597584  	71.566703 
771.526400  	71.613126 
773.455216  	71.603596 
775.384032  	71.802574 
777.312848  	71.996871 
779.241664  	71.985952 
781.170480  	71.979244 
783.099296  	71.874852 
785.028112  	71.880749 
786.956928  	71.932786 
788.885744  	71.956801 
790.814560  	72.149022 
792.743376  	72.223924 
794.672192  	72.097586 
796.601008  	72.028801 
798.529824  	71.998857 
800.458640  	71.931450 
802.387456  	71.940235 
804.316272  	71.927738 
806.245088  	71.692906 
808.173904  	71.510815 
810.102720  	71.342486 
812.031536  	71.156422 
813.960352  	71.031490 
815.889168  	70.823904 
817.817984  	70.565769 
819.746800  	70.339264 
821.675616  	70.205459 
823.604432  	70.262524 
825.533248  	70.261822 
827.462064  	70.205823 
829.390880  	70.188654 
831.319696  	70.123771 
833.248512  	69.999785 
835.177328  	69.913339 
837.106144  	69.966205 
839.034960  	70.047468 
840.963776  	69.926941 
842.892592  	69.830253 
844.821408  	69.965413 
846.750224  	70.149282 
848.679040  	70.183577 
850.607856  	70.216635 
852.536672  	70.293702 
854.465488  	70.569802 
856.394304  	70.879148 
858.323120  	71.163894 
860.251936  	71.434171 
862.180752  	71.792679 
864.109568  	72.195857 
866.038384  	72.477667 
867.967200  	72.810688 
869.896016  	73.063697 
871.824832  	73.138890 
873.753648  	73.192663 
875.682464  	73.168931 
877.611280  	73.103819 
879.540096  	73.031148 
881.468912  	72.971457 
883.397728  	72.779815 
885.326544  	72.616170 
887.255360  	72.627986 
889.184176  	72.589803 
891.112992  	72.553073 
893.041808  	72.595344 
894.970624  	72.578348 
896.899440  	72.654820 
898.828256  	72.745474 
900.757072  	72.861524 
902.685888  	72.967094 
904.614704  	72.945650 
906.543520  	72.990574 
908.472336  	73.054260 
910.401152  	73.064470 
912.329968  	73.033571 
914.258784  	72.975640 
916.187600  	73.054178 
918.116416  	73.180357 
920.045232  	73.328102 
921.974048  	73.543440 
923.902864  	73.746055 
925.831680  	73.925263 
927.760496  	74.203154 
929.689312  	74.510689 
931.618128  	74.930167 
933.546944  	75.296793 
935.475760  	75.570721 
937.404576  	75.921329 
939.333392  	76.281359 
941.262208  	76.453094 
943.191024  	76.548577 
945.119840  	76.701283 
947.048656  	76.808243 
948.977472  	76.910253 
950.906288  	77.084123 
952.835104  	77.294575 
954.763920  	77.302555 
956.692736  	77.140883 
958.621552  	76.815466 
960.550368  	76.468151 
962.479184  	76.389374 
964.408000  	76.498037 
966.336816  	76.422571 
968.265632  	76.176091 
970.194448  	75.932846 
972.123264  	75.525412 
974.052080  	74.995245 
975.980896  	74.526632 
977.909712  	74.088197 
979.838528  	73.734440 
981.767344  	73.516117 
983.696160  	73.356070 
985.624976  	73.176905 
987.553792  	73.000522 
